NAR,AOX,ORG,d18O,d15N,
0.38252470219441703,0.17510743868111783,0.44236785912446513,13.082906639497603,6.171337244800583,
0.310161992470715,0.041377098388699816,0.6484609091405852,14.08874830465706,1.5384379266748556,
0.636724725918601,0.18918085836038087,0.17409441572101822,9.549526309731448,2.1217313259707296,
0.06549439090269865,0.0036436349002761134,0.9308619741970251,17.489627966452485,4.357409323942659,
0.09551779844021835,0.008451521813469604,0.8960306797463121,17.072302601680967,4.019410381580728,
0.04339888765605251,0.0864387541992792,0.8701623581446681,17.796755461580865,8.456628904416487,
0.23361655677441573,0.2019234256066814,0.564460017618903,15.152729860835622,10.107240137408741,
0.6802267615936048,0.20382102934919624,0.1159522090571989,8.944848013848892,1.9742454956518236,
0.21739368202753137,0.1253036153546343,0.6573027026178344,15.378227819817313,6.988497495510114,
0.5922436599388735,0.2434095201707654,0.16434681989036115,10.167813126849659,5.358781256740864,
0.7199659628277529,0.229565586375549,0.050468450796698164,8.392473116694235,2.3912514363188317,
0.5374796509257868,0.10338583823355574,0.3591345108406576,10.929032852131567,0.12138280818211022,
0.4236735936679821,0.23853287552803262,0.3377935308039853,12.510937048015048,8.242972125059385,
0.0007837775676893805,0.07966086135156716,0.9195553610807434,18.389105491809115,8.938452909034412,
0.5671061661171812,0.31272523794836365,0.12016859593445518,10.517224290971182,8.912792155940885,
0.03332452571396822,0.14143157164482464,0.8252439026412072,17.936789092575843,11.094676822222164,
0.10079666840048898,0.14813061379078712,0.7510727178087241,16.998926309233205,10.151966676500109,
0.2150863034159377,0.027815606485104213,0.757098090098958,15.410300382518464,2.6829880663823937,
0.6958053608695904,0.25179698188342775,0.0523976572469818,8.728305483912692,3.8273267520004133,
0.6469641436045735,0.05762095755890681,0.2954148988365198,9.40719840389643,-3.9342455351969092,
0.3729728032516545,0.04750671847272443,0.5795204782756211,13.215678034802004,0.6561000640530672,
0.4876467725617107,0.1019253119681654,0.4104279154701237,11.621709861392215,0.9731682986446994,
0.3390299834685799,0.17000079441249916,0.49096922211892097,13.68748322978674,6.743883734975593,
0.4357317475806127,0.011116668639330194,0.553151583780057,12.343328708629482,-2.1216607341691476,
0.37371906359369383,0.09055742455017317,0.535723511856133,13.205305016047655,2.562430364813757,
0.7400190684093205,0.15831900950262504,0.10166192208805439,8.113734949110443,-1.155323034914421,
0.2822008170850692,0.034185052384789597,0.6836141305301411,14.477408642517535,1.7321583019963422,
0.5388203581960144,0.16760791645926865,0.29357172534471704,10.9103970210754,2.9610184832767183,
0.7075651991704004,0.1295886409105477,0.162846159919052,8.564843731531436,-1.8395462801249391,
0.531493790208343,0.175065244117432,0.293440965674225,11.01223631610403,3.428424147803957,
0.3632976795947903,0.07832872051119036,0.5583735998940194,13.350162253632416,2.208783630254949,
0.23591693318951432,0.03419199334554763,0.729891073464938,15.120754628665749,2.584091332524361,
0.7449786040250175,0.0028879013934584846,0.25213349458152406,8.044797404052257,-8.178805911912072,
0.05598508013137846,0.14421359640077117,0.7998013234678503,17.621807386173835,10.80180092505703,
0.6489021802491665,0.2575705116156423,0.09352730813519135,9.380259694536587,4.9478447014729845,
0.5632322623978008,0.20430138224835026,0.23246635535384882,10.571071552670567,4.148368020156887,
0.12800091183618081,0.12695769256075526,0.7450413956030638,16.62078732547708,8.707096310423957,
0.3988207985846403,0.12129532476440262,0.47988387665095694,12.856390899673496,3.4714687905349746,
0.4230446350327015,0.03026140075807793,0.5466939642092205,12.519679573045446,-1.0343628107914316,
0.5903185852877569,0.05838077815228551,0.3513006365599576,10.194571664500177,-2.858079263702794,
0.45594488191950866,0.2073921470945424,0.33666297098594905,12.06236614131883,6.260303933097633,
0.710890419938345,0.2463809554791692,0.04272862458248564,8.518623162857,3.3082068875053974,
0.2259145498569842,0.12404006591842813,0.6500453842245877,15.259787756987919,6.775359222593385,
0.5908460768583033,0.13654438403543456,0.2726095391062622,10.187239531669585,0.6183117137876006,
0.24929808006020449,0.04954454928257767,0.7011573706572178,14.934756687163155,3.022602224895202,
0.1509648040498807,0.031203098121034837,0.8178320978290844,16.301589223706657,4.013905781680348,
0.4275376562309449,0.04084483371849133,0.5316175100505636,12.45722657838986,-0.6450132908046737,
0.5542738011189586,0.12172997290872518,0.32399622597231614,10.695594164446472,0.6305188511403041,
0.568035026498254,0.08106122878445507,0.35090374471729113,10.504313131674273,-1.4365136837811758,
