NAR,AOX,ORG,d18O,d15N,
0.3969486720781203,0.12561792095386543,0.47743340696801434,12.88241345811413,3.698703708304985,
0.3466239641014117,0.08140222817561274,0.5719738077229755,13.581926898990375,2.6526584371663526,
0.3816203291880441,0.26601050972624807,0.3523691610857079,13.095477424286187,10.242254676730655,
0.3022650229796645,0.03651039387837202,0.6612245831419634,14.198516180582661,1.466687144149565,
0.6517447973013032,0.23402649087974547,0.1142287118189513,9.340747317511886,3.8454772228926695,
0.41594771444849854,0.18429197139905482,0.3997603141524467,12.61832676916587,5.965983978545474,
0.18393909616735724,0.043098769073226836,0.772962134759416,15.843246563273734,3.937725731186544,
0.49220625123814005,0.38769400405466276,0.12009974470719711,11.55833310778985,13.634557558056184,
0.3506962417926872,0.2831753031940687,0.3661284550132442,13.52532223908165,11.57680767347002,
0.3742513055976936,0.2354683027577258,0.3902803916445806,13.197906852192059,9.015662279997008,
0.42093905154506794,0.07043495203392354,0.5086259964210085,12.548947183523554,0.7961203122837399,
0.16616624972557908,0.040618104993835634,0.7932156452805853,16.09028912881445,4.1541084877744145,
0.44449979418391083,0.029346389571100473,0.5261538162449886,12.221452860843637,-1.4699472381128786,
0.7521428643075799,0.19421595967779495,0.05364117601462516,7.94521418612464,0.22260309837018472,
0.49881858722456274,0.254273549930102,0.24690786284533525,11.466421637578577,7.562338321950595,
0.5290357083128238,0.24751010791328554,0.22345418377389067,11.046403654451748,6.704693779976578,
0.504592184425535,0.27981729636417635,0.21559051921028874,11.386168636485063,8.595355224412423,
0.4619337972588827,0.12835272696360106,0.40971347577751627,11.97912021810153,2.624949753013166,
0.3852617316665071,0.11423184622368514,0.5005064221098078,13.044861929835552,3.405924478912626,
0.3083769547151691,0.29672476056495367,0.3948982847198772,14.11356032945915,12.959788354437821,
0.46541342079385317,0.13206617157765266,0.40252040762849417,11.93075345096544,2.7265443097564104,
0.21687952557883908,0.11095951321494181,0.672160961206219,15.385374594454134,6.358211018735766,
0.2115394149745961,0.2717998811924,0.5166607038330038,15.45960213185311,13.629949465648473,
0.6024845135402764,0.28069467014708566,0.11682081631263791,10.025465261790156,6.833267239418934,
0.31549828256603435,0.1793255328215217,0.5051761846124441,14.014573872332123,7.5927503646248375,
0.32511268875683835,0.20539406655019665,0.46949324469296494,13.880933626279944,8.578501895012945,
0.5561605398361391,0.11708865666407635,0.3267508034997846,10.669368496277666,0.3888001542328461,
0.6715172427178258,0.20479543916493384,0.12368731811724053,9.065910326222223,2.1779593207480565,
