NAR,AOX,ORG,d18O,d15N,
0.2438906548878582,0.164041412871593,0.5920679322405489,15.00991989705877,8.228658964136457,
0.5939989702435127,0.25643905142783924,0.14956197832864812,10.143414313615175,5.907600641200998,
0.35632627761856744,0.2278101514938255,0.4158635708876071,13.447064741101912,9.003929248442978,
0.16076515984212858,0.0973580673247122,0.7418767728331592,16.16536427819441,6.784090861586998,
0.48865532846872367,0.2754378572773892,0.23590681425388718,11.60769093428474,8.693270390747042,
0.5642152619608841,0.3560349676721209,0.07974977036699502,10.55740785874371,10.897598738096326,
0.5496812915680691,0.20690823926616445,0.24341046916576642,10.759430047203839,4.513971706418463,
0.2904939464155643,0.10336989332295289,0.6061361602614829,14.362134144823656,4.665208628157316,
0.6240162713055335,0.25346771371559695,0.12251601497886942,9.726173828853081,5.222760639693808,
0.3556453503614729,0.12628605705043586,0.5180685925880913,13.456529629975527,4.488483697798339,
0.6720079864456772,0.30545928592368465,0.02253272763063823,9.059088988405087,6.658537201595876,
0.47040661366142744,0.2589200794001833,0.2706733069383893,11.861348070106159,8.29235384987791,
0.4580643938874934,0.2668316290351399,0.2751039770773667,12.032904924963841,8.872305807437362,
0.4397353235852781,0.18229840799519798,0.3779662684195239,12.287679002164634,5.439379042616713,
0.5611399677644813,0.1873229022036851,0.2515371300318336,10.60015444807371,3.429626031417901,
0.47346152191526925,0.2571555200906973,0.2693829579940334,11.818884845377756,8.157444192804146,
0.524109350563919,0.13961473355710968,0.3362759158789712,11.114880027161524,1.983205066270981,
0.18397865366998778,0.22389473073677477,0.5921266155932375,15.84269671398717,12.00049776333238,
0.3945974103045004,0.3878668207260568,0.21753576896944274,12.915095996767443,15.438267854779328,
0.5764863846847329,0.20291478522695,0.220598830088317,10.386839252882211,3.8426499429228853,
0.13713041255315167,0.0849893830599569,0.7778802043868914,16.49388726551119,6.667326893496087,
0.4252490365943497,0.023165635722682477,0.5515853276829679,12.48903839133854,-1.3913949201043958,
0.5746534089852933,0.3550684339515918,0.07027815706311485,10.412317615104422,10.662429428911597,
0.6825345535255964,0.2583160772031288,0.059149369271274684,8.912769705994208,4.362261258388571,
0.24982187733733818,0.11983819584801188,0.63033992681465,14.927475905011,6.148060991814308,
0.5032845303693386,0.19337181102946113,0.3033436586012002,11.404345027866192,4.763947413118136,
0.20657937503302576,0.08973298635290082,0.7036876386140734,15.52854668704094,5.601030690731703,
0.3403904389678566,0.30471445889333193,0.3548951021388115,13.668572898346792,12.727080789634043,
0.04941597864821287,0.11485656629576621,0.835727455056021,17.71311789678984,9.613348849664057,
0.44028842010790437,0.3633348908808205,0.19637668901127514,12.279990960500129,13.503429203299152,
0.2840086901818196,0.16469336605328463,0.5512979437648957,14.452279206472706,7.519564226631014,
